ID|TYPE|NAMERING|LEGRING|RINGSTART|RINGEND|RINGNOTUSEDREASON|NEWLEGRING|RINGVERIFICATION|DIARIO|RINGER|MEASURER|INTERMEDIARYRINGER|LAYMANID|EVENTDATE|EVENTDATEACCURACY|HOUR|EURINGPROVINCECODE|SCHEMEID|MUNICIPALITY|BIRDSTATION|LOCALITY|PERSONALPLACENAME|COORDINATESYSTEM|COORDINATEACCURACY|COORDINATEMEASUREMENTMETHOD|SOURCEOFRECOVERY|CAPTUREMETHOD|RINGSATTACHED|RECOVERYMETHOD|RECOVERYMETHODACCURACY|BIRDCONDITIONEURING|BIRDMOVED|NOTES|HIDDENNOTES|SPECIES|SPECIESACCURACY|BIRDCONDITION|BIRDACTIVITIES|AGE|AGEDETERMINATIONMETHOD|SEX|SEXDETERMINATIONMETHOD|WEIGHTINGRAMS|WINGLENGTHACCURACY|THIRDFEATHERLENGTHINMILLIS|MOULTING|LEGACYFAT|FAT|FATACCURACY|MUSCLEFITNESS|MUSCLEFITNESSACCURACY|BROODPATCH|CLUTCHNUMBER|CLUTCHNUMBEROWNER|NUMBEROFYOUNGS|AGEOFYOUNGSINDAYS|AGEOFYOUNGSACCURACY|ATTACHMENTPOINT|FIELDREADABLECODE|MAINCOLOR|CODECOLOR|CODEALIGN|UPSIDEDOWN|METALRINGCOLOR|ATTACHMENTLEFTRIGHT|MAINSHADE|ACCURACYOFCOLORS|NUMBEROFSIGHTNINGS|FIELDREADABLECHANGES|REMOVEDFIELDREADABLECODE|REMOVEDFIELDREADABLEMAINCOLOR|FIELDREADABLENOTES|ADDITIONALINFORMATIONCODE|FIELDREADABLECHANGEEURINGCODE|LEGACYSOMETHINGUNCERTAIN|CREATED|UNIFORMLAT|UNIFORMLON|EUREFLAT|EUREFLON|WGS84DECIMALLAT|WGS84DECIMALLON|WGS84DEGREELAT|WGS84DEGREELON|DISTANCETORINGINGINKILOMETERS|DIRECTIONTORINGINGINDEGREES|TIMETORINGINGINDAYS|BIOMETRICNOTES|HIRRUSBROODPATCH|HIRRUSLONGESTMIDDLERECTRIX|HIRRUSOUTMOSTLEFTRECTRIX|HIRRUSOUTMOSTRIGHTRECTRIX|HIRRUSTAILNOTCHDEEPNESS|HIRRUSBODYMOULTING|HIRRUSTENTHREMIGES|HIRRUSNINTHREMIGES|HIRRUSEIGHTREMIGES|HIRRUSNOTES|FIELDREADABLECONDITION|COLONYPAIRCOUNT|COLONYPAIRCOUNTACCURACY|COLONYSIZEINMETERS|COLONYNOTES|BATCAPTUREPLACE|BATAGE|BATAGEDETERMINATIONMETHOD|BATRIGHTARMLENGTHINMILLIS|BATLEFTARMLENGTHINMILLIS|BATFIFTHFINGERINMILLIS|BATREPRODUCTIVESTAGE|BATHIBERNATION|WINGWEAR|WINGLENGTHABNORMALITYREASON|EGGINSIDE|CLOACASIZE|CLOACASTATUS|SICKNESSNOTES|FAULTBARS|INJURIESNOTES|MOULTSTATUS|TER1MOULT|TER2MOULT|TER3MOULT|SEC6MOULT|SEC5MOULT|SEC4MOULT|SEC3MOULT|SEC2MOULT|SEC1MOULT|PRIM1MOULT|PRIM2MOULT|PRIM3MOULT|PRIM4MOULT|PRIM5MOULT|PRIM6MOULT|PRIM7MOULT|PRIM8MOULT|PRIM9MOULT|PRIM10MOULT|REC1MOULT|REC2MOULT|REC3MOULT|REC4MOULT|REC5MOULT|REC6MOULT|BODYFEATHERSMOULTINTENSITY|BODYFEATHERSMOULTPROGRESS|TARSUSLENGTHTOES|TARSUSLENGTHLASTSCALE|TARSUSDIAMETER|NAILLENGTH|PRIM1WINGFORMULA|PRIM2WINGFORMULA|PRIM3WINGFORMULA|PRIM4WINGFORMULA|PRIM5WINGFORMULA|PRIM6WINGFORMULA|PRIM7WINGFORMULA|PRIM8WINGFORMULA|PRIM9WINGFORMULA|PRIM10WINGFORMULA|OUTERSECONDARYWINGFORMULA|PRIM2EMARGINATION|TAILLENGTH|TAILLENTHVERTICAL|MOULTINGALULALEFT|MOULTINGALULARIGHT|MOULTINGCARPILEFT|MOULTINGCARPIRIGHT|MOULTINGBICOVERTSLEFT|MOULTINGBICOVERTSRIGHT|MOULTINGTETRIALLEFT|MOULTINGTETRIALRIGHT|MOULTINGTAILLEFT|MOULTINGTAILRIGHT|BEAKLENGTHSKULL|BEAKLENGTHFEATHERS|BEAKLENGTHNOSTRIL|HEADBEAKLENGTH|BEAKHEIGHT|BEAKWIDTH|FICHYPDROST|PYRPYRTAILSPOTS|FLEAS|LICES|SARCOPTICMANGES|POXVIRUS|PARASITENOTES|MITES|BIRDSFLIES|PARASITESAMPLES|MODIFIED|MODIFIEDBY|CUSTOMFIELD1|CUSTOMVALUE1|CUSTOMFIELD2|CUSTOMVALUE2|CUSTOMFIELD3|CUSTOMVALUE3|CUSTOMFIELD4|CUSTOMVALUE4|CUSTOMFIELD5|CUSTOMVALUE5|CUSTOMFIELD6|CUSTOMVALUE6|CUSTOMFIELD7|CUSTOMVALUE7|CUSTOMFIELD8|CUSTOMVALUE8|WINGLENGTHINMILLIMETERS|WINGLENGTHMINMEASUREMENT|MINUTE|PRIM10DISTANCEPCWINGFORMULA|INTERESTINGRECOVERY|VALIDFORLONGEVITY|NOLETTER|LEGACYWING|LEGACYWINGMIN|WINGLENGTHOTHERMETHOD|WINGLENGTHNOTES|NETID|FOREIGNRINGSCHEME|FOREIGNRING|FOREIGNRINGNOTES|NESTBOXID|WADERSANKLETTOE|WADERSFAT||ID.RINGING|TYPE.RINGING|NAMERING.RINGING|LEGRING.RINGING|RINGSTART.RINGING|RINGEND.RINGING|RINGNOTUSEDREASON.RINGING|NEWLEGRING.RINGING|RINGVERIFICATION.RINGING|DIARIO.RINGING|RINGER.RINGING|MEASURER.RINGING|INTERMEDIARYRINGER.RINGING|LAYMANID.RINGING|EVENTDATE.RINGING|EVENTDATEACCURACY.RINGING|HOUR.RINGING|EURINGPROVINCECODE.RINGING|SCHEMEID.RINGING|MUNICIPALITY.RINGING|BIRDSTATION.RINGING|LOCALITY.RINGING|PERSONALPLACENAME.RINGING|COORDINATESYSTEM.RINGING|COORDINATEACCURACY.RINGING|COORDINATEMEASUREMENTMETHOD.RINGING|SOURCEOFRECOVERY.RINGING|CAPTUREMETHOD.RINGING|RINGSATTACHED.RINGING|RECOVERYMETHOD.RINGING|RECOVERYMETHODACCURACY.RINGING|BIRDCONDITIONEURING.RINGING|BIRDMOVED.RINGING|NOTES.RINGING|HIDDENNOTES.RINGING|SPECIES.RINGING|SPECIESACCURACY.RINGING|BIRDCONDITION.RINGING|BIRDACTIVITIES.RINGING|AGE.RINGING|AGEDETERMINATIONMETHOD.RINGING|SEX.RINGING|SEXDETERMINATIONMETHOD.RINGING|WEIGHTINGRAMS.RINGING|WINGLENGTHACCURACY.RINGING|THIRDFEATHERLENGTHINMILLIS.RINGING|MOULTING.RINGING|LEGACYFAT.RINGING|FAT.RINGING|FATACCURACY.RINGING|MUSCLEFITNESS.RINGING|MUSCLEFITNESSACCURACY.RINGING|BROODPATCH.RINGING|CLUTCHNUMBER.RINGING|CLUTCHNUMBEROWNER.RINGING|NUMBEROFYOUNGS.RINGING|AGEOFYOUNGSINDAYS.RINGING|AGEOFYOUNGSACCURACY.RINGING|ATTACHMENTPOINT.RINGING|FIELDREADABLECODE.RINGING|MAINCOLOR.RINGING|CODECOLOR.RINGING|CODEALIGN.RINGING|UPSIDEDOWN.RINGING|METALRINGCOLOR.RINGING|ATTACHMENTLEFTRIGHT.RINGING|MAINSHADE.RINGING|ACCURACYOFCOLORS.RINGING|NUMBEROFSIGHTNINGS.RINGING|FIELDREADABLECHANGES.RINGING|REMOVEDFIELDREADABLECODE.RINGING|REMOVEDFIELDREADABLEMAINCOLOR.RINGING|FIELDREADABLENOTES.RINGING|ADDITIONALINFORMATIONCODE.RINGING|FIELDREADABLECHANGEEURINGCODE.RINGING|LEGACYSOMETHINGUNCERTAIN.RINGING|CREATED.RINGING|UNIFORMLAT.RINGING|UNIFORMLON.RINGING|EUREFLAT.RINGING|EUREFLON.RINGING|WGS84DECIMALLAT.RINGING|WGS84DECIMALLON.RINGING|WGS84DEGREELAT.RINGING|WGS84DEGREELON.RINGING|DISTANCETORINGINGINKILOMETERS.RINGING|DIRECTIONTORINGINGINDEGREES.RINGING|TIMETORINGINGINDAYS.RINGING|BIOMETRICNOTES.RINGING|HIRRUSBROODPATCH.RINGING|HIRRUSLONGESTMIDDLERECTRIX.RINGING|HIRRUSOUTMOSTLEFTRECTRIX.RINGING|HIRRUSOUTMOSTRIGHTRECTRIX.RINGING|HIRRUSTAILNOTCHDEEPNESS.RINGING|HIRRUSBODYMOULTING.RINGING|HIRRUSTENTHREMIGES.RINGING|HIRRUSNINTHREMIGES.RINGING|HIRRUSEIGHTREMIGES.RINGING|HIRRUSNOTES.RINGING|FIELDREADABLECONDITION.RINGING|COLONYPAIRCOUNT.RINGING|COLONYPAIRCOUNTACCURACY.RINGING|COLONYSIZEINMETERS.RINGING|COLONYNOTES.RINGING|BATCAPTUREPLACE.RINGING|BATAGE.RINGING|BATAGEDETERMINATIONMETHOD.RINGING|BATRIGHTARMLENGTHINMILLIS.RINGING|BATLEFTARMLENGTHINMILLIS.RINGING|BATFIFTHFINGERINMILLIS.RINGING|BATREPRODUCTIVESTAGE.RINGING|BATHIBERNATION.RINGING|WINGWEAR.RINGING|WINGLENGTHABNORMALITYREASON.RINGING|EGGINSIDE.RINGING|CLOACASIZE.RINGING|CLOACASTATUS.RINGING|SICKNESSNOTES.RINGING|FAULTBARS.RINGING|INJURIESNOTES.RINGING|MOULTSTATUS.RINGING|TER1MOULT.RINGING|TER2MOULT.RINGING|TER3MOULT.RINGING|SEC6MOULT.RINGING|SEC5MOULT.RINGING|SEC4MOULT.RINGING|SEC3MOULT.RINGING|SEC2MOULT.RINGING|SEC1MOULT.RINGING|PRIM1MOULT.RINGING|PRIM2MOULT.RINGING|PRIM3MOULT.RINGING|PRIM4MOULT.RINGING|PRIM5MOULT.RINGING|PRIM6MOULT.RINGING|PRIM7MOULT.RINGING|PRIM8MOULT.RINGING|PRIM9MOULT.RINGING|PRIM10MOULT.RINGING|REC1MOULT.RINGING|REC2MOULT.RINGING|REC3MOULT.RINGING|REC4MOULT.RINGING|REC5MOULT.RINGING|REC6MOULT.RINGING|BODYFEATHERSMOULTINTENSITY.RINGING|BODYFEATHERSMOULTPROGRESS.RINGING|TARSUSLENGTHTOES.RINGING|TARSUSLENGTHLASTSCALE.RINGING|TARSUSDIAMETER.RINGING|NAILLENGTH.RINGING|PRIM1WINGFORMULA.RINGING|PRIM2WINGFORMULA.RINGING|PRIM3WINGFORMULA.RINGING|PRIM4WINGFORMULA.RINGING|PRIM5WINGFORMULA.RINGING|PRIM6WINGFORMULA.RINGING|PRIM7WINGFORMULA.RINGING|PRIM8WINGFORMULA.RINGING|PRIM9WINGFORMULA.RINGING|PRIM10WINGFORMULA.RINGING|OUTERSECONDARYWINGFORMULA.RINGING|PRIM2EMARGINATION.RINGING|TAILLENGTH.RINGING|TAILLENTHVERTICAL.RINGING|MOULTINGALULALEFT.RINGING|MOULTINGALULARIGHT.RINGING|MOULTINGCARPILEFT.RINGING|MOULTINGCARPIRIGHT.RINGING|MOULTINGBICOVERTSLEFT.RINGING|MOULTINGBICOVERTSRIGHT.RINGING|MOULTINGTETRIALLEFT.RINGING|MOULTINGTETRIALRIGHT.RINGING|MOULTINGTAILLEFT.RINGING|MOULTINGTAILRIGHT.RINGING|BEAKLENGTHSKULL.RINGING|BEAKLENGTHFEATHERS.RINGING|BEAKLENGTHNOSTRIL.RINGING|HEADBEAKLENGTH.RINGING|BEAKHEIGHT.RINGING|BEAKWIDTH.RINGING|FICHYPDROST.RINGING|PYRPYRTAILSPOTS.RINGING|FLEAS.RINGING|LICES.RINGING|SARCOPTICMANGES.RINGING|POXVIRUS.RINGING|PARASITENOTES.RINGING|MITES.RINGING|BIRDSFLIES.RINGING|PARASITESAMPLES.RINGING|MODIFIED.RINGING|MODIFIEDBY.RINGING|CUSTOMFIELD1.RINGING|CUSTOMVALUE1.RINGING|CUSTOMFIELD2.RINGING|CUSTOMVALUE2.RINGING|CUSTOMFIELD3.RINGING|CUSTOMVALUE3.RINGING|CUSTOMFIELD4.RINGING|CUSTOMVALUE4.RINGING|CUSTOMFIELD5.RINGING|CUSTOMVALUE5.RINGING|CUSTOMFIELD6.RINGING|CUSTOMVALUE6.RINGING|CUSTOMFIELD7.RINGING|CUSTOMVALUE7.RINGING|CUSTOMFIELD8.RINGING|CUSTOMVALUE8.RINGING|WINGLENGTHINMILLIMETERS.RINGING|WINGLENGTHMINMEASUREMENT.RINGING|MINUTE.RINGING|PRIM10DISTANCEPCWINGFORMULA.RINGING|INTERESTINGRECOVERY.RINGING|VALIDFORLONGEVITY.RINGING|NOLETTER.RINGING|LEGACYWING.RINGING|LEGACYWINGMIN.RINGING|WINGLENGTHOTHERMETHOD.RINGING|WINGLENGTHNOTES.RINGING|NETID.RINGING|FOREIGNRINGSCHEME.RINGING|FOREIGNRING.RINGING|FOREIGNRINGNOTES.RINGING|NESTBOXID.RINGING|WADERSANKLETTOE.RINGING|WADERSFAT.RINGING|
9683353|recovery|JL0592047|JL0592047||||||793872|||||2004-08-26|0|4|SV51|SVS|||FLOMMEN, FALSTERBO||WGS84-DMS|1000||2|||20|1|8||||ACRSCI||||1||||11.4|||S||5||||||||||||||||||||||||||0||2005-01-20 10:40:55|||||55.4|12.833333333|552400|125000|787|229|22|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||63|||||||63||||||||||||2752568|ringing|JL0592047|JL0592047|JL0592047|||JL0592047|||592||||2004-08-04||20|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1||||12.5|||||2||||||||||||||||||||||||||||2005-01-17 10:38:01|6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||62|||||||62|||||||||||
9902814|recovery|JL0592095|JL0592095||||||1140887|||||2010-09-05||9|SV57|SVS|||BREDMAR, LANDSORT||WGS84-DMS|1000||2|||20||8||Ref: 2011 : 0148||ACRSCI||||+1||||12.9||||6||||||||||||||||||||||||||||||||||58.75|17.866666667|584500|175200|309|236|2222|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67||||||||||||2752607|ringing|JL0592095|JL0592095|JL0592095|||JL0592095|||592||||2004-08-05||19|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1||||11.2|||||2||||||||||||||||||||||||||||2005-01-17 10:38:06|6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66|||||||||||
9135566|recovery|J 0420423|J 0420423|||||T|45701|||||1977-09-21|0||NL06||||||WGS84|1000||2|||44|1|2||A.SCIRPACEUS|||||||||||||||||||||||||||||||||||||||||0|||||||52.0333328|5.6666665|520159|53959|1379|235|39|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||393296|ringing|J 0420423|J 0420423|J 0420423|||J 0420423|||86||||1977-08-13|||SF86||TURKU||||WGS84-DMS|1000|||V||||||||ACRSCI||||1||||||||||||||||||||||||||||||||||||||6708080|3240313|6705264|240249|60.4|22.283333333|602400|221700||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9832720|recovery|HL0206210|HL0206210||||||1056915|||||2009-08-23||4|SV63|SVS|||FLOMMEN, FALSTERBO||WGS84-DMS|1000||2|||20||8||Ref. 2009 : 0641||ACRSCI||||1||||10.1||||||||||||||||||||||||||||||||||||||55.4|12.833333333|552400|125000|783|226|21|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||65|||||||65||||||||||||3331215|ringing|HL0206210|HL0206210|HL0206210|HL0206215||HL0206210|||86||||2009-08-02||7|SF86||MYNÄMÄ||KUMIRUONA||WGS84-DMS|1000|||A||||||||ACRSCI||||1|||||||||||||||||-1||||||||||||||||||||2009-12-07 14:01:26|6734176|3215629|6731349|215575|60.616666667|21.8|603700|214800||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9970169|recovery|HL0266757|HL0266757||||||1233709|||||2010-09-30|||BL20|BLB|||MECHELEN||WGS84-DMS|1000||2|||20||8||Ring reported as 1266757H.||ACRSCI||||1|||||||||||||||||||||||||||||||||||||2014-08-29 14:29:17|||||51.033333333|4.45|510200|42700|1526|237|33|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||3381762|ringing|HL0266757|HL0266757|HL0266757|||HL0266757|||632||||2010-08-28||9|SF86||SÄRKIS||RUSTHOLL||YKJ|100|||A||||||||ACRSCI||||1|K|||10.7||49.5||0|||||||||-1||||||||||||||||||||2010-09-28 09:51:35|6670800|3270900|6667999|270824|60.08475968|22.87892489|600505|225244||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||65|||||||65|||||||||||
9871936|recovery|HL0252951|HL0252951||||||1117033|||||2010-08-28||9|LV00|LVR|||PAPE, LIEPAJA||WGS84-DMS|1000||2|||20||8||||ACRSCI||||1||||13|||||4||||||||||||||||||||||||||||2010-11-16 13:46:25|||||56.166666667|21.016666667|561000|210100|500|208|9|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66||||||||||||3384472|ringing|HL0252951|HL0252951|HL0252951|||HL0252951|||2787||||2010-08-19||6|SF87||ESPOO||||YKJ|100|||L||||||||ACRSCI||||1||||11.1|||||2||2||||||-1||||||||||||||||||||2010-09-27 14:03:00|6678200|3379200|6675397|379080|60.19743244|24.81882822|601150|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||66|||||||66|||||||||||
9968853|recovery|HL0359574|HL0359574||||||1232094|||||2013-09-21|||BL24|BLB|||SOURBRODT||WGS84-DMS|1000||2|||20||8||||ACRSCI||||+1|||||||||||||||||||||||||||||||||||||2014-02-20 13:51:16|||||50.483333333|6.133333333|502900|60800|1643|230|755|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66||||||||||||3528732|ringing|HL0359574|HL0359574|HL0359574|||HL0359574|||971||||2011-08-28||8|SF80||KANALA|KANLAS|||YKJ|100|||W||||||||ACRSCI||||PM||||11|||||||||||||-1||||||||||||||||||||2011-11-28 13:25:19|6820000|3344100|6817139|343993|61.45651312|24.072773025|612723|240421||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9903524|recovery|HL0398225|HL0398225||||||1144126|||||2011-08-24|||BL23|BLB|||SINT HUIBRECHTS-HERN||WGS84-DMS|1000||2|||20||8||||ACRSCI||||1|||||||||||||||||||||||||||||||||||||2011-12-19 10:08:28|||||50.833333333|5.45|505000|52700|1486|230|29|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||69|||||||69||||||||||||3553931|ringing|HL0398225|HL0398225|HL0398225|||HL0398225|||86||||2011-07-26||7|SF86||MYNÄMÄ||KUMIRUONA||WGS84-DMS|1000|||A||||||||ACRSCI||||1|||||||||||||||||-1||||||||||||||||||||2011-12-08 11:24:23|6734176|3215629|6731349|215575|60.616666667|21.8|603700|214800||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
10335603|recovery|HL0398225|HL0398225||||||7002384|||||2011-08-30|||BL26|BLB|||Bierwart||WGS84-DMS|1000||2|||20||8||Ref 1605 / 17.12.2014||ACRSCI||||1|||||||||||||||||||||||||||||||||||||2015-01-22|||||50.55|5.01666667|503300|50100|1529|231|35|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2015-01-22|admin_jgpalmgr|||||||||||||||||68|||||||68||||||||||||3553931|ringing|HL0398225|HL0398225|HL0398225|||HL0398225|||86||||2011-07-26||7|SF86||MYNÄMÄ||KUMIRUONA||WGS84-DMS|1000|||A||||||||ACRSCI||||1|||||||||||||||||-1||||||||||||||||||||2011-12-08 11:24:23|6734176|3215629|6731349|215575|60.616666667|21.8|603700|214800||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9152652|recovery|J 0701237|J 0701237||||||135420|||||1984-05-13|0||ES60|ESI|||||WGS84-DMS|1000||2|||20|0|7||||ACRSCI|||||||||||||||||||||||||||||||||||||||0|||||||36.766666667|-6.35|364600|-62100|3174|228|1424|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||4782464|ringing|J 0701237|J 0701237|J 0701235|J 0701237||J 0701237|||587||||1980-06-18||9|SF90||LEMLAN|LÅGSI|||WGS84-DMS|1000|||L||||||||ACRSCI||||+1||||||||||||||||||||||||||||||||||||||6656781|3104366|6653985|104357|59.833333333|19.933333333|595000|195600||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9146422|recovery|J 0542539|J 0542539||||||66679|||||1978-10-13|0||PO80||||||WGS84|10000||2|||1|0|0|||||||||||||||||||||||||||||||||||||||||||0|||||||40.7333336|-7.7333336|404400|-74400|3112|241|55|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||4761503|ringing|J 0542539|J 0542539|J 0542537|J 0542539||J 0542539|||400||||1978-08-19|||SF87||HELSIN||||WGS84-DMS|1000|||V||||||||ACRSCI||||1||||||||||||||||||||||||||||||||||A||||6678168|3389255|6675365|389131|60.2|25|601200|250000||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9135710|recovery|J 0401066|J 0401066||||||102109|||||1981-08-10|0||SV51||||||WGS84|1000||2|||20|0|8||ACROCEPHALUS SCIRPACEUS||||||+1|||||||||||||||||||||||||||||||||||0|||||||55.3833351|12.833333|552300|124959|650|224|1516|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||4914284|ringing|J 0401066|J 0401066|J 0401064|J 0401067||J 0401066|||664||||1977-06-15|||SF90||LEMLAN|LÅGSI|||WGS84-DMS|1000|||V||||||||ACRSCI||||+1||||||||||||||||||||||||||||||||||A||||6656781|3104366|6653985|104357|59.833333333|19.933333333|595000|195600||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9177017|recovery|K 0846914|K 0846914|||||T|12416|||||1974-06-03|0||LV00||||||WGS84|1000||2|||1|0|1|||||||||||||||||||||||||||||||||||||||||||0|||||||57.25|22.6000004|571500|223600|356|204|681|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||598093|ringing|K 0846914|K 0846914|K 0846914|||K 0846914|||274||||1972-07-22|||SF87||HELSIN||||WGS84-DMS|1000|||V||||||||ACRSCI||||+1||||||||||||||||||||||||||||||||||||||6678168|3389255|6675365|389131|60.2|25|601200|250000||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9157801|recovery|J 0804609|J 0804609||||||130275|||||1982-08-17|0||DE--||||||WGS84|1000||2|||20|0|8||ACROCEPHALUS SCIRPACEUS|||||||||||||||||||||||||||||||||||||||||0|||||||53.4500008|10.0666666|532700|100359|1099|231|359|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||5354249|ringing|J 0804609|J 0804609|J 0804609|J 0804610||J 0804609|||447||||1981-08-23|||SF86||HALIKK||||WGS84-DMS|1000|||V||||||||ACRSCI|||O|1|K|||||||||||||||||||||||||||||||||||||6701480|3284128|6698667|284046|60.366666667|23.083333333|602200|230500||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9875158|recovery|VL0031273|VL0031273||||||1117221|||||2006-08-23||-1|BL24|BLB|||SOURBRODT||WGS84-DMS|1000||2|||20||8||Released with ring Brussels 9785301||ACRSCI||||1||||||||||||||||||||||||||||||||||||||||||50.483333333|6.133333333|502900|60800|1489|228|24|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67||||||||||||6322496|ringing|VL0031273|VL0031273|VL0031271|VL0031275||VL0031273|||86||||2006-07-30||6|SF86||MIETOI||KUMIRUONA||WGS84-DMS|1000|||A||||||||ACRSCI||||1|||||||||||||||||||||||||||||||||||||2006-11-10 08:17:02|6734176|3215629|6731349|215575|60.616666667|21.8|603700|214800||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9325221|recovery|V 0978051|V 0978051|||||T|282967|||||1990-08-20|0|12|SV57|SVS|||||WGS84-DMS|1000||2|||61|0|2||KL 12|||||||||||||||||||||||||||||||||||||||||0|||||||59.233333333|18.25|591400|181500|298|247|5|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||6347640|ringing|V 0978051|V 0978051|V 0978049|V 0978054||V 0978051|||447||||1990-08-15||7|SF86||HALIKK||||WGS84-DMS|1000|||W||||||||ACRSCI|||O|1|K|||||||||||||||||||||||||||||||||||||6701480|3284128|6698667|284046|60.366666667|23.083333333|602200|230500||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
